userId,movieId,rating,date
23,1245,4.0,24-12-1998
23,1249,5.0,24-12-1998
23,1268,4.0,24-12-1998
23,1358,5.0,24-12-1998
23,1366,4.0,24-12-1998
23,1408,4.0,24-12-1998
23,1411,4.0,24-12-1998
23,1466,4.0,24-12-1998
23,1500,5.0,24-12-1998
23,1527,5.0,24-12-1998
23,1580,5.0,24-12-1998
23,1584,5.0,24-12-1998
23,1617,5.0,24-12-1998
23,1625,4.0,24-12-1998
23,1639,3.0,24-12-1998
23,1641,4.0,24-12-1998
23,1653,5.0,24-12-1998
23,1673,3.0,24-12-1998
23,1678,3.0,24-12-1998
23,1704,5.0,24-12-1998
23,1719,4.0,24-12-1998
23,1721,4.0,24-12-1998
23,1722,4.0,24-12-1998
23,1729,4.0,24-12-1998
23,1732,4.0,24-12-1998
23,1754,5.0,24-12-1998
23,1777,4.0,24-12-1998
23,1783,3.0,24-12-1998
23,1804,4.0,24-12-1998
23,1805,5.0,24-12-1998
23,1810,2.0,24-12-1998
23,1833,5.0,24-12-1998
23,1835,5.0,24-12-1998
23,1888,3.0,24-12-1998
23,1892,4.0,24-12-1998
23,1895,4.0,24-12-1998
23,1909,5.0,24-12-1998
23,1917,4.0,24-12-1998
23,1923,4.0,24-12-1998
23,2006,5.0,24-12-1998
23,2028,5.0,24-12-1998
23,2058,5.0,24-12-1998
23,2125,3.0,24-12-1998
23,2167,4.0,24-12-1998
23,2278,3.0,23-12-1998
23,2289,4.0,24-12-1998
23,2291,3.0,24-12-1998
23,2294,5.0,23-12-1998
23,2315,1.0,23-12-1998
23,2322,1.0,23-12-1998
23,2324,5.0,23-12-1998
23,2329,4.0,23-12-1998
23,2338,2.0,23-12-1998
23,2340,2.0,23-12-1998
23,2353,4.0,23-12-1998
23,2355,4.0,23-12-1998
23,2384,2.0,24-12-1998
23,2386,1.0,23-12-1998
23,2393,4.0,23-12-1998
23,2394,1.0,23-12-1998
23,2424,1.0,23-12-1998
23,2952,5.0,24-12-1998
24,1,4.0,04-07-2001
24,5,2.0,04-07-2001
24,6,4.0,04-07-2001
24,7,3.0,04-07-2001
24,10,3.0,14-07-2001
24,16,5.0,04-07-2001
24,18,5.0,04-07-2001
24,21,3.0,14-07-2001
24,24,4.0,01-07-2001
24,25,5.0,04-07-2001
24,32,4.0,01-07-2001
24,34,4.0,02-07-2001
24,36,3.0,04-07-2001
24,39,3.0,14-07-2001
24,47,4.0,02-07-2001
24,50,5.0,02-07-2001
24,62,3.0,04-07-2001
24,69,4.0,14-07-2001
24,73,4.0,14-07-2001
24,89,3.0,04-07-2001
24,95,4.0,04-07-2001
24,104,5.0,04-07-2001
24,110,4.0,04-07-2001
24,112,2.0,14-07-2001
24,150,3.0,14-07-2001
24,151,3.0,04-07-2001
24,161,3.0,04-07-2001
24,163,3.0,14-07-2001
24,165,4.0,04-07-2001
24,177,4.0,04-07-2001
24,188,5.0,04-07-2001
24,198,1.0,01-07-2001
24,216,5.0,04-07-2001
24,223,5.0,01-07-2001
24,231,4.0,04-07-2001
24,246,4.0,02-07-2001
24,253,5.0,14-07-2001
24,260,5.0,01-07-2001
24,266,5.0,04-07-2001
24,288,4.0,04-07-2001
24,292,4.0,04-07-2001
24,295,2.0,04-07-2001
24,296,5.0,02-07-2001
24,300,3.0,14-07-2001
24,316,3.0,04-07-2001
24,317,4.0,14-07-2001
24,318,5.0,02-07-2001
24,329,3.0,01-07-2001
24,337,2.0,14-07-2001
24,339,3.0,04-07-2001
24,344,5.0,04-07-2001
24,349,3.0,04-07-2001
24,350,3.0,14-07-2001
24,353,4.0,04-07-2001
24,356,5.0,04-07-2001
24,357,4.0,04-07-2001
24,358,2.0,04-07-2001
24,367,4.0,04-07-2001
24,368,2.0,04-07-2001
24,372,2.0,14-07-2001
24,377,4.0,04-07-2001
24,380,4.0,04-07-2001
24,383,3.0,04-07-2001
24,410,3.0,04-07-2001
24,423,3.0,04-07-2001
24,431,3.0,04-07-2001
24,437,1.0,10-09-2001
24,440,3.0,01-07-2001
24,441,4.0,04-07-2001
24,450,2.0,04-07-2001
24,457,5.0,04-07-2001
24,468,1.0,14-07-2001
24,480,3.0,01-07-2001
24,491,2.0,04-07-2001
24,500,4.0,04-07-2001
24,508,3.0,04-07-2001
24,514,4.0,14-07-2001
24,524,2.0,04-07-2001
24,529,4.0,04-07-2001
24,539,4.0,04-07-2001
24,541,3.0,01-07-2001
24,543,2.0,04-07-2001
24,553,4.0,04-07-2001
24,555,4.0,04-07-2001
24,587,4.0,14-07-2001
24,588,4.0,14-07-2001
24,589,4.0,01-07-2001
24,590,4.0,04-07-2001
24,593,4.0,02-07-2001
24,597,3.0,14-07-2001
24,608,2.0,02-07-2001
24,647,3.0,04-07-2001
24,648,4.0,14-07-2001
24,662,3.0,04-07-2001
24,663,4.0,04-07-2001
24,724,2.0,04-07-2001
24,725,2.0,04-07-2001
24,733,4.0,04-07-2001
24,778,5.0,04-07-2001
24,780,4.0,14-07-2001
24,785,5.0,01-07-2001
24,802,3.0,14-07-2001
24,805,3.0,14-07-2001
24,832,3.0,04-07-2001
24,852,3.0,04-07-2001
24,861,1.0,14-07-2001
24,991,4.0,04-07-2001
24,1015,3.0,04-07-2001
24,1036,4.0,10-09-2001
24,1059,5.0,04-07-2001
24,1060,5.0,04-07-2001
24,1061,1.0,04-07-2001
24,1073,2.0,10-09-2001
24,1089,5.0,02-07-2001
24,1092,4.0,04-07-2001
24,1093,4.0,01-07-2001
24,1120,4.0,14-07-2001
24,1121,4.0,14-07-2001
24,1127,3.0,01-07-2001
24,1129,3.0,01-07-2001
24,1147,4.0,10-09-2001
24,1183,2.0,04-07-2001
24,1196,5.0,01-07-2001
24,1197,4.0,01-07-2001
24,1200,5.0,01-07-2001
24,1206,5.0,01-07-2001
24,1210,5.0,01-07-2001
24,1213,5.0,02-07-2001
24,1214,5.0,01-07-2001
24,1215,3.0,01-07-2001
24,1222,5.0,10-09-2001
24,1233,5.0,02-07-2001
24,1240,5.0,01-07-2001
24,1258,5.0,10-09-2001
24,1265,3.0,04-07-2001
24,1266,1.0,04-07-2001
24,1268,4.0,04-07-2001
24,1270,4.0,01-07-2001
24,1339,3.0,04-07-2001
24,1343,5.0,04-07-2001
24,1356,3.0,01-07-2001
24,1357,5.0,04-07-2001
24,1358,4.0,02-07-2001
24,1370,4.0,04-07-2001
24,1372,3.0,01-07-2001
24,1374,4.0,01-07-2001
24,1375,5.0,01-07-2001
24,1379,4.0,04-07-2001
24,1393,4.0,04-07-2001
24,1401,3.0,14-07-2001
24,1405,4.0,04-07-2001
24,1407,5.0,14-07-2001
24,1408,4.0,04-07-2001
24,1441,1.0,14-07-2001
24,1457,3.0,04-07-2001
24,1466,3.0,04-07-2001
24,1476,4.0,04-07-2001
24,1479,3.0,04-07-2001
24,1485,4.0,04-07-2001
24,1500,3.0,04-07-2001
24,1517,5.0,04-07-2001
24,1527,4.0,01-07-2001
24,1539,3.0,14-07-2001
24,1552,4.0,04-07-2001
24,1573,5.0,01-07-2001
24,1580,5.0,01-07-2001
24,1584,1.0,01-07-2001
24,1586,4.0,04-07-2001
24,1589,2.0,04-07-2001
24,1590,4.0,01-07-2001
24,1594,5.0,04-07-2001
24,1597,3.0,04-07-2001
24,1608,4.0,04-07-2001
24,1610,5.0,04-07-2001
24,1611,1.0,04-07-2001
24,1614,3.0,04-07-2001
24,1617,4.0,02-07-2001
24,1619,3.0,04-07-2001
24,1620,3.0,04-07-2001
24,1625,4.0,02-07-2001
24,1639,5.0,04-07-2001
24,1641,3.0,14-07-2001
24,1645,2.0,04-07-2001
24,1647,1.0,04-07-2001
24,1653,5.0,04-07-2001
24,1673,4.0,04-07-2001
24,1676,4.0,04-07-2001
24,1680,5.0,14-07-2001
24,1682,4.0,04-07-2001
24,1687,4.0,04-07-2001
24,1704,4.0,02-07-2001
24,1719,3.0,02-07-2001
24,1721,4.0,04-07-2001
24,1722,3.0,04-07-2001
24,1727,2.0,04-07-2001
24,1729,2.0,04-07-2001
24,1732,2.0,14-07-2001
24,1735,3.0,04-07-2001
24,1753,3.0,04-07-2001
24,1777,4.0,14-07-2001
24,1784,4.0,04-07-2001
24,1804,3.0,04-07-2001
24,1873,3.0,04-07-2001
24,1883,3.0,14-07-2001
24,1892,2.0,14-07-2001
24,1895,3.0,04-07-2001
24,1909,3.0,04-07-2001
24,1911,4.0,01-07-2001
24,1912,2.0,04-07-2001
24,1918,3.0,04-07-2001
24,1921,5.0,01-07-2001
24,1923,5.0,04-07-2001
24,1955,3.0,10-09-2001
24,1982,4.0,10-09-2001
24,2002,3.0,04-07-2001
24,2005,3.0,10-09-2001
24,2006,3.0,14-07-2001
24,2011,4.0,01-07-2001
24,2012,3.0,04-07-2001
24,2021,4.0,01-07-2001
24,2023,4.0,04-07-2001
24,2025,2.0,14-07-2001
24,2028,5.0,04-07-2001
24,2041,3.0,01-07-2001
24,2046,4.0,01-07-2001
24,2058,3.0,04-07-2001
24,2108,4.0,04-07-2001
24,2155,3.0,14-07-2001
24,2167,4.0,04-07-2001
24,2190,3.0,14-07-2001
24,2195,2.0,04-07-2001
24,2231,3.0,04-07-2001
24,2268,3.0,04-07-2001
24,2269,2.0,04-07-2001
24,2273,3.0,04-07-2001
24,2278,2.0,04-07-2001
24,2288,4.0,01-07-2001
24,2289,3.0,02-07-2001
24,2294,3.0,04-07-2001
24,2296,4.0,01-07-2001
24,2297,3.0,04-07-2001
24,2302,3.0,04-07-2001
24,2321,3.0,04-07-2001
24,2324,4.0,02-07-2001
24,2329,5.0,04-07-2001
24,2336,2.0,01-07-2001
24,2340,3.0,04-07-2001
24,2353,4.0,04-07-2001
24,2355,4.0,01-07-2001
24,2369,2.0,01-07-2001
24,2396,4.0,01-07-2001
24,2421,3.0,10-09-2001
24,2425,3.0,14-07-2001
24,2427,3.0,04-07-2001
24,2428,3.0,01-07-2001
24,2431,3.0,04-07-2001
24,2433,3.0,01-07-2001
24,2447,3.0,04-07-2001
24,2455,3.0,01-07-2001
24,2490,4.0,01-07-2001
24,2501,2.0,04-07-2001
24,2502,5.0,01-07-2001
24,2539,2.0,14-07-2001
24,2541,3.0,01-07-2001
24,2546,3.0,01-07-2001
24,2567,3.0,04-07-2001
24,2571,5.0,01-07-2001
24,2580,4.0,01-07-2001
24,2587,2.0,04-07-2001
24,2600,3.0,01-07-2001
24,2605,2.0,01-07-2001
24,2628,4.0,01-07-2001
24,2671,2.0,10-09-2001
24,2676,2.0,01-07-2001
24,2683,5.0,01-07-2001
24,2688,3.0,01-07-2001
24,2692,4.0,04-07-2001
24,2694,5.0,01-07-2001
24,2700,4.0,01-07-2001
24,2701,2.0,01-07-2001
24,2706,5.0,01-07-2001
24,2707,4.0,01-07-2001
24,2710,4.0,01-07-2001
24,2712,1.0,04-07-2001
24,2716,3.0,01-07-2001
24,2723,4.0,01-07-2001
24,2724,1.0,01-07-2001
24,2729,3.0,01-07-2001
24,2734,3.0,01-07-2001
24,2762,5.0,01-07-2001
24,2770,4.0,01-07-2001
24,2772,2.0,01-07-2001
24,2803,3.0,04-07-2001
24,2805,2.0,01-07-2001
24,2826,4.0,01-07-2001
24,2840,3.0,01-07-2001
24,2841,2.0,01-07-2001
24,2858,5.0,01-07-2001
24,2860,3.0,14-07-2001
24,2861,4.0,01-07-2001
24,2881,3.0,01-07-2001
24,2889,2.0,04-07-2001
24,2890,4.0,04-07-2001
24,2916,4.0,01-07-2001
24,2959,5.0,02-07-2001
24,2961,3.0,04-07-2001
24,2985,3.0,01-07-2001
24,2997,2.0,01-07-2001
24,3004,3.0,01-07-2001
24,3005,3.0,01-07-2001
24,3020,3.0,04-07-2001
24,3052,5.0,04-07-2001
24,3053,2.0,01-07-2001
24,3081,2.0,01-07-2001
24,3107,4.0,04-07-2001
24,3108,2.0,04-07-2001
24,3113,3.0,01-07-2001
24,3114,3.0,01-07-2001
24,3145,3.0,14-07-2001
24,3147,3.0,04-07-2001
24,3148,2.0,14-07-2001
24,3155,2.0,01-07-2001
24,3173,3.0,10-09-2001
24,3174,4.0,01-07-2001
24,3175,4.0,01-07-2001
24,3176,1.0,01-07-2001
24,3177,3.0,11-07-2001
24,3179,2.0,01-07-2001
24,3189,2.0,11-07-2001
24,3249,3.0,14-07-2001
24,3250,4.0,04-07-2001
24,3252,4.0,04-07-2001
24,3253,4.0,04-07-2001
24,3254,4.0,10-09-2001
24,3255,2.0,04-07-2001
24,3259,2.0,14-07-2001
24,3273,3.0,01-07-2001
24,3285,3.0,01-07-2001
24,3298,4.0,01-07-2001
24,3300,5.0,01-07-2001
24,3301,2.0,11-07-2001
24,3316,3.0,17-10-2001
24,3328,3.0,11-10-2001
24,3354,2.0,01-07-2001
24,3355,2.0,11-07-2001
24,3386,3.0,04-07-2001
24,3408,3.0,01-07-2001
24,3409,4.0,01-07-2001
24,3418,4.0,04-07-2001
24,3450,2.0,04-07-2001
24,3452,4.0,11-07-2001
24,3471,2.0,01-07-2001
24,3476,2.0,14-07-2001
24,3477,2.0,04-07-2001
24,3481,2.0,11-07-2001
24,3483,4.0,11-10-2001
24,3484,2.0,11-10-2001
24,3499,4.0,04-07-2001
24,3510,5.0,01-07-2001
24,3513,3.0,11-07-2001
24,3515,4.0,11-07-2001
24,3527,4.0,01-07-2001
24,3534,2.0,01-07-2001
24,3535,4.0,11-10-2001
24,3554,2.0,11-10-2001
24,3555,4.0,11-07-2001
24,3578,5.0,01-07-2001
24,3593,2.0,01-07-2001
24,3614,4.0,04-07-2001
24,3616,3.0,11-07-2001
24,3617,5.0,01-07-2001
24,3623,2.0,01-07-2001
24,3624,2.0,11-10-2001
24,3686,3.0,04-07-2001
24,3702,4.0,01-07-2001
24,3703,2.0,01-07-2001
24,3717,4.0,01-07-2001
24,3718,3.0,10-03-2002
24,3745,4.0,01-07-2001
24,3752,4.0,01-07-2001
24,3753,1.0,01-07-2001
24,3755,3.0,11-07-2001
24,3784,1.0,11-10-2001
24,3785,5.0,11-10-2001
24,3793,3.0,01-07-2001
24,3798,2.0,01-07-2001
24,3809,3.0,04-07-2001
24,3824,2.0,10-03-2002
24,3826,3.0,01-07-2001
24,3857,3.0,01-07-2001
24,3861,3.0,11-07-2001
24,3863,2.0,17-10-2001
24,3865,2.0,29-12-2001
24,3879,1.0,11-07-2001
24,3884,1.0,11-10-2001
24,3889,2.0,11-07-2001
24,3893,2.0,17-10-2001
24,3895,2.0,11-10-2001
24,3896,4.0,11-07-2001
24,3897,3.0,11-07-2001
24,3915,3.0,11-10-2001
24,3916,4.0,17-10-2001
24,3946,3.0,11-07-2001
24,3948,4.0,11-07-2001
24,3950,5.0,04-07-2001
24,3952,3.0,17-10-2001
24,3955,4.0,04-07-2001
24,3967,4.0,04-07-2001
24,3968,3.0,11-07-2001
24,3969,4.0,11-07-2001
24,3972,1.0,11-10-2001
24,3977,3.0,01-07-2001
24,3978,4.0,04-07-2001
24,3979,5.0,04-07-2001
24,3980,3.0,11-10-2001
24,3981,3.0,01-07-2001
24,3986,1.0,01-07-2001
24,3988,3.0,01-07-2001
24,3994,4.0,01-07-2001
24,3996,5.0,11-10-2001
24,3998,3.0,10-09-2001
24,3999,4.0,11-10-2001
24,4011,4.0,10-09-2001
24,4014,2.0,11-10-2001
24,4015,3.0,10-09-2001
24,4016,3.0,17-10-2001
24,4018,3.0,04-07-2001
24,4019,4.0,11-07-2001
24,4020,4.0,11-10-2001
24,4022,4.0,10-09-2001
24,4023,3.0,10-09-2001
24,4025,2.0,11-07-2001
24,4027,4.0,10-09-2001
24,4030,2.0,10-09-2001
24,4031,4.0,04-07-2001
24,4033,4.0,11-10-2001
24,4034,3.0,04-07-2001
24,4052,1.0,11-07-2001
24,4054,4.0,10-09-2001
24,4061,3.0,04-07-2001
24,4121,3.0,01-07-2001
24,4148,2.0,11-07-2001
24,4149,5.0,10-09-2001
24,4153,4.0,10-09-2001
24,4159,3.0,11-10-2001
24,4167,4.0,10-03-2002
24,4223,3.0,10-09-2001
24,4224,2.0,17-10-2001
24,4226,4.0,29-12-2001
24,4233,4.0,11-10-2001
24,4235,5.0,10-03-2002
24,4239,3.0,29-12-2001
24,4246,3.0,29-12-2001
24,4247,4.0,10-03-2002
24,4250,3.0,11-10-2001
24,4251,4.0,10-03-2002
24,4255,3.0,10-03-2002
24,4270,1.0,17-10-2001
24,4285,2.0,04-07-2001
24,4299,4.0,29-12-2001
24,4306,4.0,29-12-2001
24,4308,2.0,10-03-2002
24,4310,2.0,11-07-2001
24,4321,3.0,04-07-2001
24,4341,3.0,10-03-2002
24,4351,5.0,14-07-2001
24,4369,3.0,10-03-2002
24,4387,5.0,10-03-2002
24,4388,3.0,11-10-2001
24,4443,2.0,02-07-2001
24,4447,4.0,29-12-2001
24,4448,2.0,10-03-2002
24,4466,3.0,02-07-2001
24,4471,1.0,02-07-2001
24,4473,4.0,02-07-2001
24,4486,3.0,02-07-2001
24,4487,4.0,02-07-2001
24,4489,3.0,02-07-2001
24,4498,2.0,02-07-2001
24,4504,1.0,02-07-2001
24,4509,3.0,02-07-2001
24,4520,2.0,02-07-2001
24,4589,3.0,10-09-2001
24,4639,3.0,11-10-2001
24,4643,2.0,11-10-2001
24,4701,4.0,10-03-2002
24,4718,5.0,10-03-2002
24,4735,2.0,17-10-2001
24,4745,2.0,09-06-2002
24,4776,5.0,09-06-2002
24,4887,5.0,10-03-2002
24,4958,3.0,10-03-2002
24,4995,4.0,09-06-2002
24,5299,4.0,13-04-2003
24,5377,4.0,13-04-2003
24,5418,4.0,13-04-2003
24,5464,4.0,13-04-2003
24,5524,3.0,13-04-2003
24,5620,3.0,13-04-2003
24,5630,5.0,13-04-2003
24,5679,5.0,13-04-2003
24,5803,3.0,13-04-2003
24,5810,3.0,13-04-2003
24,5816,2.0,13-04-2003
24,5943,3.0,13-04-2003
24,6213,4.0,13-04-2003
25,21,3.5,01-07-2010
25,22,4.0,01-07-2010
25,31,3.0,01-07-2010
25,32,3.5,01-07-2010
25,39,4.5,01-07-2010
25,47,3.0,01-07-2010
25,50,3.5,01-07-2010
25,104,2.5,01-07-2010
25,110,3.5,01-07-2010
25,111,3.5,01-07-2010
25,141,3.5,01-07-2010
25,175,4.5,01-07-2010
25,223,4.5,01-07-2010
25,231,3.0,01-07-2010
25,253,3.5,01-07-2010
25,261,4.0,01-07-2010
25,288,3.5,01-07-2010
25,296,4.0,01-07-2010
25,318,4.0,01-07-2010
25,337,4.0,01-07-2010
25,344,3.5,01-07-2010
25,356,4.0,01-07-2010
25,364,3.5,01-07-2010
25,367,2.0,01-07-2010
25,372,4.0,01-07-2010
25,377,2.5,01-07-2010
25,428,4.0,01-07-2010
25,480,3.5,01-07-2010
25,500,3.5,01-07-2010
25,527,3.5,01-07-2010
25,539,2.5,01-07-2010
25,585,1.0,01-07-2010
25,586,3.5,01-07-2010
25,587,4.5,01-07-2010
25,589,4.0,01-07-2010
25,590,4.0,01-07-2010
25,592,3.5,01-07-2010
25,593,4.5,01-07-2010
25,597,3.0,01-07-2010
25,778,4.0,01-07-2010
25,858,3.5,01-07-2010
25,919,4.0,01-07-2010
25,1036,2.0,01-07-2010
25,1079,4.0,01-07-2010
25,1080,4.0,01-07-2010
25,1089,3.5,01-07-2010
25,1093,3.5,01-07-2010
25,1097,4.5,01-07-2010
25,1101,3.5,01-07-2010
25,1120,3.0,01-07-2010
25,1126,4.5,01-07-2010
25,1136,4.0,01-07-2010
25,1193,3.5,01-07-2010
25,1197,4.0,01-07-2010
25,1198,3.5,01-07-2010
25,1200,3.0,01-07-2010
25,1214,2.0,01-07-2010
25,1240,4.0,01-07-2010
25,1246,4.0,01-07-2010
25,1258,4.0,01-07-2010
25,1265,3.5,01-07-2010
25,1270,4.5,01-07-2010
25,1271,4.5,01-07-2010
25,1291,3.5,01-07-2010
25,1302,3.0,01-07-2010
25,1307,4.0,01-07-2010
25,1387,3.5,01-07-2010
25,1517,4.0,01-07-2010
25,1580,1.5,01-07-2010
25,1682,3.0,01-07-2010
25,1704,4.0,01-07-2010
25,1721,4.0,01-07-2010
25,1727,1.0,01-07-2010
25,1732,5.0,01-07-2010
25,1784,3.0,01-07-2010
25,1923,3.0,01-07-2010
25,1961,4.0,01-07-2010
25,1968,4.0,01-07-2010
25,2028,3.5,01-07-2010
25,2115,3.5,01-07-2010
25,2141,4.5,01-07-2010
25,2161,4.0,01-07-2010
25,2174,4.0,01-07-2010
25,2324,3.5,01-07-2010
25,2352,3.0,01-07-2010
25,2502,3.5,01-07-2010
25,2571,3.5,01-07-2010
25,2683,4.0,01-07-2010
25,2692,4.0,01-07-2010
25,2706,4.0,01-07-2010
25,2710,3.0,01-07-2010
25,2716,4.0,01-07-2010
25,2797,4.5,01-07-2010
25,2858,4.0,01-07-2010
25,2918,4.0,01-07-2010
25,2959,4.0,01-07-2010
25,2987,4.0,01-07-2010
25,3147,4.0,01-07-2010
25,3255,4.5,01-07-2010
25,3578,3.5,01-07-2010
25,3686,4.0,01-07-2010
25,3755,3.0,01-07-2010
25,3897,3.0,01-07-2010
25,3949,3.5,01-07-2010
25,3996,4.0,01-07-2010
25,4027,3.5,01-07-2010
25,4306,3.5,01-07-2010
25,4886,3.0,01-07-2010
25,4963,3.0,01-07-2010
25,4973,4.0,01-07-2010
25,4979,4.5,01-07-2010
25,4993,3.5,01-07-2010
25,5225,4.5,01-07-2010
25,5952,3.5,01-07-2010
25,6377,3.5,01-07-2010
25,8910,4.5,01-07-2010
25,52319,4.0,01-07-2010
25,54503,4.5,01-07-2010
25,60293,4.5,01-07-2010
25,63082,3.5,01-07-2010
25,72226,2.0,01-07-2010
26,10,3.0,05-08-1996
26,19,3.0,05-08-1996
26,21,4.0,05-08-1996
26,22,3.0,05-08-1996
26,39,4.0,05-08-1996
26,47,4.0,05-08-1996
26,50,5.0,05-08-1996
26,110,4.0,05-08-1996
26,150,4.0,05-08-1996
26,153,3.0,05-08-1996
26,160,2.0,05-08-1996
26,161,3.0,05-08-1996
26,165,3.0,05-08-1996
26,173,2.0,05-08-1996
26,185,3.0,05-08-1996
26,188,2.0,05-08-1996
26,208,3.0,05-08-1996
26,225,3.0,05-08-1996
26,231,2.0,05-08-1996
26,253,3.0,05-08-1996
26,266,3.0,05-08-1996
26,273,3.0,05-08-1996
26,288,4.0,05-08-1996
26,292,3.0,05-08-1996
26,296,5.0,05-08-1996
26,300,4.0,05-08-1996
26,316,3.0,05-08-1996
26,317,3.0,05-08-1996
26,318,5.0,05-08-1996
26,329,3.0,05-08-1996
26,339,3.0,05-08-1996
26,344,3.0,05-08-1996
26,349,3.0,05-08-1996
26,356,5.0,05-08-1996
26,357,5.0,05-08-1996
26,364,3.0,05-08-1996
26,367,4.0,05-08-1996
26,377,3.0,05-08-1996
26,380,3.0,05-08-1996
26,410,3.0,05-08-1996
26,420,3.0,05-08-1996
26,426,3.0,05-08-1996
26,434,3.0,05-08-1996
26,435,3.0,05-08-1996
26,440,5.0,05-08-1996
26,454,3.0,05-08-1996
26,457,4.0,05-08-1996
26,480,5.0,05-08-1996
26,500,4.0,05-08-1996
26,527,5.0,05-08-1996
26,532,3.0,05-08-1996
26,539,4.0,05-08-1996
26,586,3.0,05-08-1996
26,587,4.0,05-08-1996
26,588,3.0,05-08-1996
26,589,5.0,05-08-1996
26,590,4.0,05-08-1996
26,592,3.0,05-08-1996
26,593,4.0,05-08-1996
26,595,5.0,05-08-1996
26,597,3.0,05-08-1996
27,11,4.0,31-03-2005
27,29,3.0,31-03-2005
27,47,4.5,31-03-2005
27,104,4.0,31-03-2005
27,162,4.0,31-03-2005
27,231,4.5,31-03-2005
27,235,3.0,31-03-2005
27,266,4.0,31-03-2005
27,368,4.5,31-03-2005
27,480,4.5,31-03-2005
27,491,3.0,31-03-2005
27,539,3.0,31-03-2005
27,553,4.5,31-03-2005
27,597,4.5,31-03-2005
27,778,4.5,31-03-2005
27,832,4.0,31-03-2005
27,1027,2.0,31-03-2005
27,1131,4.0,31-03-2005
27,1172,4.5,31-03-2005
27,1265,5.0,31-03-2005
27,1300,4.5,31-03-2005
27,1307,5.0,31-03-2005
27,1517,3.0,31-03-2005
27,1527,2.5,31-03-2005
27,1544,4.0,31-03-2005
27,1584,4.0,31-03-2005
27,1610,4.0,31-03-2005
27,1721,5.0,31-03-2005
27,1923,4.5,31-03-2005
27,1961,4.0,31-03-2005
27,2144,4.5,31-03-2005
27,2150,4.5,31-03-2005
27,2355,3.5,31-03-2005
27,2420,4.0,31-03-2005
27,2424,3.0,31-03-2005
27,2683,5.0,31-03-2005
27,2699,4.0,31-03-2005
27,2761,5.0,31-03-2005
27,2959,5.0,31-03-2005
27,2997,3.0,31-03-2005
27,3081,3.0,31-03-2005
27,3481,4.0,31-03-2005
27,3508,4.5,31-03-2005
27,3608,4.0,31-03-2005
27,3753,3.0,31-03-2005
27,3879,2.0,31-03-2005
27,4023,4.0,31-03-2005
27,4066,4.5,31-03-2005
27,4159,4.0,31-03-2005
27,4306,3.0,31-03-2005
27,4321,4.5,31-03-2005
27,4367,1.0,31-03-2005
27,4464,4.5,31-03-2005
27,4499,4.0,31-03-2005
27,5010,3.5,31-03-2005
27,5064,4.0,31-03-2005
27,5378,1.0,31-03-2005
27,6380,4.0,31-03-2005
27,6539,3.5,31-03-2005
27,6934,4.5,31-03-2005
27,7247,2.0,31-03-2005
27,7293,4.0,31-03-2005
27,7458,3.0,31-03-2005
27,8361,3.5,31-03-2005
27,8622,4.5,31-03-2005
27,8636,4.5,31-03-2005
27,8900,4.5,31-03-2005
27,27808,4.0,31-03-2005
27,30822,4.0,31-03-2005
28,150,1.0,06-06-1996
28,161,3.0,06-06-1996
28,165,3.0,06-06-1996
28,185,1.0,06-06-1996
28,196,1.0,06-06-1996
28,213,5.0,06-06-1996
28,231,3.0,06-06-1996
28,253,3.0,06-06-1996
28,266,1.0,06-06-1996
28,282,3.0,06-06-1996
28,292,3.0,06-06-1996
28,296,5.0,06-06-1996
28,315,2.0,06-06-1996
28,339,3.0,06-06-1996
28,344,2.0,06-06-1996
28,356,4.0,06-06-1996
28,357,4.0,06-06-1996
28,367,2.0,06-06-1996
28,377,3.0,06-06-1996
28,380,2.0,06-06-1996
28,410,5.0,06-06-1996
28,417,1.0,06-06-1996
28,442,3.0,06-06-1996
28,477,3.0,06-06-1996
28,480,2.0,06-06-1996
28,500,3.0,06-06-1996
28,509,4.0,06-06-1996
28,555,5.0,06-06-1996
28,588,3.0,06-06-1996
28,590,1.0,06-06-1996
28,593,3.0,06-06-1996
28,595,3.0,06-06-1996
29,2,3.0,23-06-1996
29,9,4.0,24-06-1996
29,11,4.0,23-06-1996
29,15,4.0,24-06-1996
29,16,4.0,24-06-1996
29,19,3.0,23-06-1996
29,20,4.0,24-06-1996
29,21,3.0,23-06-1996
29,22,3.0,23-06-1996
29,23,4.0,23-06-1996
29,24,3.0,23-06-1996
29,31,4.0,23-06-1996
29,32,3.0,23-06-1996
29,34,4.0,23-06-1996
29,42,3.0,24-06-1996
29,44,3.0,23-06-1996
29,46,3.0,24-06-1996
29,47,4.0,23-06-1996
29,50,4.0,23-06-1996
29,57,3.0,24-06-1996
29,60,4.0,24-06-1996
29,70,4.0,23-06-1996
29,93,3.0,24-06-1996
29,104,4.0,24-06-1996
29,110,5.0,23-06-1996
29,112,4.0,23-06-1996
29,122,3.0,24-06-1996
29,132,3.0,24-06-1996
29,135,3.0,24-06-1996
29,145,4.0,23-06-1996
29,147,3.0,23-06-1996
29,150,4.0,23-06-1996
29,151,3.0,23-06-1996
29,153,3.0,23-06-1996
29,157,3.0,24-06-1996
29,158,3.0,23-06-1996
29,159,4.0,24-06-1996
29,160,3.0,23-06-1996
29,161,4.0,23-06-1996
29,164,4.0,24-06-1996
29,165,4.0,23-06-1996
29,168,3.0,23-06-1996
