movieId,title,genres,year
8685,"Miracle of Marcelino, The (Marcelino pan y vino)",Comedy|Drama,1955
8686,Morituri,Drama|War,1965
8687,Orgy of the Dead,Horror,1965
8688,Shalako,Western,1968
8689,"Shock to the System, A",Comedy|Crime|Thriller,1990
8690,Slaughterhouse-Five,Comedy|Drama|Sci-Fi|War,1972
8691,His Brother (Son frère),Drama,2003
8692,Wake Island,Drama|War,1942
8693,What Price Glory,Drama|War,1952
8694,You Were Never Lovelier,Comedy|Musical|Romance,1942
8695,"Bachelor and the Bobby-Soxer, The",Comedy,1947
8696,Breezy,Drama|Romance,1973
8697,"City of No Limits, The (la ciudad sin límites, En)",Drama|Thriller,2002
8698,"Comfort of Strangers, The",Drama,1990
8699,Dancing in September,Drama,2000
8700,Destination Tokyo,Adventure|War,1943
8701,Dr. Jekyll and Ms. Hyde,Comedy|Horror,1995
8702,Dream Lover,Drama|Mystery,1994
8703,Fausto 5.0,Horror,2001
8704,For Queen and Country,Drama,1988
8705,Funny About Love,Comedy|Romance,1990
8706,"Greatest, The",Drama,1977
8707,Grief,Comedy,1993
8708,Hometown Legend,Drama,2002
8709,How I Got Into College,Comedy|Romance,1989
8710,Map of the Human Heart,Drama|Romance,1993
8711,Mr. Blandings Builds His Dream House,Comedy,1948
8712,My Favorite Wife,Comedy|Romance,1940
8713,"New Adventures of Pippi Longstocking, The",Adventure|Children|Fantasy|Musical,1988
8714,Night and Day,Drama|Musical,1946
8715,No Name on the Bullet,Western,1959
8716,"Plainsman, The",War|Western,1937
8717,Slaughter of the Innocents,Crime|Horror|Mystery|Thriller,1993
8718,"Snake Pit, The",Drama,1948
8719,"Spoilers, The",Action|Western,1942
8720,"Super, The",Comedy,1991
8721,Tai-Pan,Adventure,1986
8722,Two of a Kind,Comedy|Fantasy|Romance,1983
8723,Warriors (Guerreros),Adventure|Drama|War,2002
8724,"Leopard, The (Gattopardo, Il)",Drama|War,1963
8725,"Goodbye, Columbus",Comedy|Drama|Romance,1969
8726,"President's Analyst, The",Comedy|Thriller,1967
8727,"Day of the Locust, The",Drama,1975
8728,"Creeping Flesh, The",Horror|Sci-Fi,1973
8729,Swann in Love (Un amour de Swann),Drama,1984
8730,To End All Wars,Action|Drama|War,2001
8731,Moulin Rouge,Drama,1952
8732,"Belly of an Architect, The",Drama,1987
8733,"Nest, The (Nid de Guêpes)",Action|Crime|Thriller,2002
8734,Love Happy,Comedy,1949
8735,High School Confidential!,Crime|Drama,1958
8736,Out of the Blue,Drama,1980
8737,Crimetime,Thriller,1996
8738,"Woman Is a Woman, A (femme est une femme, Une)",Comedy|Drama|Musical|Romance,1961
8739,Mamma Roma,Drama,1962
8740,"Lower Depths, The (Donzoko)",Comedy|Drama,1957
8741,Ruby Cairo,Thriller,1993
8742,Night Patrol,Comedy,1984
8743,Biggles,Adventure|Fantasy|Sci-Fi,1986
8744,Fancy Pants,Comedy|Western,1950
8745,"World of Suzie Wong, The",Drama|Romance,1960
8746,King of the Ants,Crime|Horror,2003
8747,Uncle Sam,Horror,1997
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani)",Comedy,1963
8749,"Beautiful Troublemaker, The (La belle noiseuse)",Drama,1991
8750,"Balance, La",Action|Crime|Drama,1982
8751,Gun Crazy (a.k.a. Deadly Is the Female),Crime|Drama|Film-Noir,1949
8752,"Set-Up, The",Drama|Film-Noir|Romance,1949
8753,Unprecedented: The 2000 Presidential Election,Documentary,2002
8754,"Prime of Miss Jean Brodie, The",Drama,1969
8755,My Voyage to Italy (Il mio viaggio in Italia),Documentary,1999
8756,"North Avenue Irregulars, The",Action|Crime,1979
8757,Lovers and Other Strangers,Comedy,1970
8758,Kotch,Comedy|Drama,1971
8759,Greyfriars Bobby (a.k.a. Greyfriars Bobby: The True Story of a Dog),Children|Drama,1961
8760,Side Out,Comedy|Romance,1990
8761,"Three Lives of Thomasina, The",Children|Drama,1964
8762,"No Deposit, No Return",Children|Comedy,1976
8763,"One and Only, Genuine, Original Family Band, The",Children|Comedy|Musical,1968
8764,Under the Lighthouse Dancing,Drama,1997
8765,This Gun for Hire,Crime|Film-Noir|Thriller,1942
8766,Black Angel,Drama|Film-Noir|Mystery,1946
8767,"Big Clock, The",Crime|Film-Noir|Thriller,1948
8768,Criss Cross,Crime|Drama|Film-Noir,1949
8769,"5th Musketeer, The (a.k.a. Fifth Musketeer, The)",Adventure,1979
8770,Evilspeak,Horror|Sci-Fi,1981
8771,Sherlock Holmes: Terror by Night,Crime|Mystery|Thriller,1946
8772,"Spy Who Came in from the Cold, The",Drama|Thriller,1965
8773,Sherlock Holmes and the Secret Weapon,Crime|Mystery|Thriller,1942
8774,Sherlock Holmes: The Woman in Green,Mystery,1945
8775,"Counterfeit Traitor, The",Thriller|War,1962
8776,"1, 2, 3, Sun (Un, deuz, trois, soleil)",Drama,1993
8777,Roadkill (a.k.a. Roadkill: Move or Die),Drama,1989
8778,Sherlock Holmes: Dressed to Kill,Crime|Mystery,1946
8779,Bon Voyage,Comedy|Drama,2003
8780,"Assassination Bureau, The",Action|Adventure|Comedy|Crime|Sci-Fi,1969
8781,"Manchurian Candidate, The",Thriller,2004
8782,Thunderbirds,Action|Adventure|Fantasy|Sci-Fi,2004
8783,"Village, The",Drama|Mystery|Thriller,2004
8784,Garden State,Comedy|Drama|Romance,2004
8785,Early Summer (Bakushû),Drama,1951
8786,Port of Shadows (Quai des brumes),Drama,1938
8787,Thunderbirds Are GO,Action|Sci-Fi,1966
8788,Thunderbird Six,Action|Sci-Fi,1968
8789,Castle Keep,Drama|War,1969
8790,Revengers Tragedy,Comedy|Horror,2002
8791,Beyond Hypothermia (Sip si 32 doe),Action|Drama|Thriller,1996
8792,Octane,Horror|Thriller,2003
8793,PTU,Crime|Drama,2003
8794,"Unfinished Piece for a Player Piano, An (Neokonchennaya pyesa dlya mekhanicheskogo pianino)",Drama,1977
8795,Musa the Warrior (Musa),Action|Adventure|Drama|War,2001
8796,"Funny Thing Happened on the Way to the Forum, A",Comedy|Musical,1966
8797,Salesman,Documentary,1969
8798,Collateral,Action|Crime|Drama|Thriller,2004
8799,Little Black Book,Comedy|Romance,2004
8800,Code 46,Romance|Sci-Fi,2003
8801,In the Soup,Comedy|Drama,1992
8802,They Came to Cordura,Western,1959
8803,Blue Spring (Aoi haru),Drama,2001
8804,"Story of Women (Affaire de femmes, Une)",Drama,1988
8805,Attack the Gas Station! (Juyuso seubgyuksageun),Comedy|Crime,1999
8806,Masks (Masques),Thriller,1987
8807,Harold and Kumar Go to White Castle,Adventure|Comedy,2004
8808,"Princess Diaries 2: Royal Engagement, The",Comedy|Romance,2004
8809,Danny Deckchair,Comedy|Romance,2003
8810,AVP: Alien vs. Predator,Action|Horror|Sci-Fi|Thriller,2004
8811,Yu-Gi-Oh!,Action|Adventure|Animation|Fantasy,2004
8812,Novo,Drama,2002
8813,We Don't Live Here Anymore,Drama,2004
8814,Without a Paddle,Comedy,2004
8815,Exorcist: The Beginning,Horror|Thriller,2004
8816,Speedway,Action,1968
8817,"Trouble with Girls, The",Comedy|Drama,1969
8818,It Happened at the World's Fair,Comedy|Drama|Musical,1963
8819,Double Trouble,Musical,1967
8820,Spinout,Comedy|Musical,1966
8821,Harum Scarum,Comedy|Musical,1965
8822,"Unidentified Flying Oddball (a.k.a. Spaceman and King Arthur, The) (a.k.a. Spaceman in King Arthur's Court, A)",Adventure|Comedy|Fantasy|Sci-Fi,1979
8823,"Sting II, The",Comedy|Crime,1983
8824,If a Man Answers,Comedy,1962
8825,Cheerleader Camp,Comedy|Horror|Mystery,1987
8826,Human Resources (Ressources humaines),Drama,1999
8827,"Bill Cosby, Himself",Comedy|Documentary,1983
8828,Dead Ringer,Drama|Thriller,1964
8829,Benji: Off the Leash!,Children|Drama,2004
8830,Anacondas: The Hunt for the Blood Orchid,Adventure|Drama|Horror|Sci-Fi|Thriller,2004
8831,Suspect Zero,Crime|Thriller,2004
8832,Warriors of Heaven and Earth (Tian di ying xiong),Action|Adventure|Drama,2003
8833,Vanity Fair,Drama|Romance,2004
8834,"Cookout, The",Comedy,2004
8835,Paparazzi,Drama|Thriller,2004
8836,Wicker Park,Drama|Romance|Thriller,2004
8837,Triggermen,Comedy|Crime,2002
8838,Alice Doesn't Live Here Anymore,Drama|Romance,1974
8839,"Mangler, The",Horror,1995
8840,Who's That Knocking at My Door?,Drama,1967
8841,Seeing Other People,Comedy,2004
8842,Past Midnight,Horror|Thriller,1992
8843,"Million to Juan, A",Comedy,1994
8844,Camera Buff (Amator),Drama,1979
8845,No End (Bez konca),Drama,1985
8846,Highwaymen,Action|Crime|Thriller,2003
8847,Graffiti Bridge,Drama|Musical,1990
8848,"Vitelloni, I (a.k.a. The Young and the Passionate)",Drama,1953
8849,Under the Cherry Moon,Comedy|Drama|Musical|Romance,1986
8850,Flipper,Adventure|Children|Drama,1963
8851,Smile,Comedy,1975
8852,Lord Jim,Adventure|Drama,1965
8853,"Small Circle of Friends, A",Drama,1980
8854,Night of the Demons,Horror,1988
8855,Witchboard,Horror|Mystery|Thriller,1986
8856,Roller Boogie,Drama,1979
8857,Lilith,Drama,1964
8858,"Apple, The",Musical|Sci-Fi,1980
8859,SuperBabies: Baby Geniuses 2,Comedy,2004
8860,Cellular,Action|Crime|Drama|Mystery|Thriller,2004
8861,Resident Evil: Apocalypse,Action|Horror|Sci-Fi|Thriller,2004
8862,Criminal,Comedy|Drama,2004
8863,Evergreen,Drama,2004
8864,Mr. 3000,Comedy|Drama,2004
8865,Sky Captain and the World of Tomorrow,Action|Adventure|Sci-Fi,2004
8866,Wimbledon,Comedy|Romance,2004
8867,Anatomy of Hell (Anatomie de l'enfer),Drama,2004
8868,Head in the Clouds,Drama|Romance|War,2004
8869,First Daughter,Comedy|Romance,2004
8870,"Forgotten, The",Drama|Mystery|Sci-Fi|Thriller,2004
8871,"Last Shot, The",Comedy,2004
8872,"Dirty Shame, A",Comedy,2004
8873,"Motorcycle Diaries, The (Diarios de motocicleta)",Adventure|Drama,2004
8874,Shaun of the Dead,Comedy|Horror,2004
8875,"Come Back, Little Sheba",Drama,1952
8876,"Black Orchid, The",Drama,1958
8877,Second Chorus,Comedy|Musical|Romance,1940
8878,Class of Nuke 'Em High Part II: Subhumanoid Meltdown,Comedy|Horror|Sci-Fi,1991
8879,Murder on the Orient Express,Crime|Mystery|Thriller,1974
8880,Mask,Drama,1985
8881,Alexander's Ragtime Band,Drama|Musical,1938
8882,"Boston Strangler, The",Crime|Drama|Mystery|Thriller,1968
8883,"Last Flight of Noah's Ark, The",Adventure|Children|Comedy,1980
8884,"Man with One Red Shoe, The",Comedy|Thriller,1985
8885,"Sentinel, The",Drama|Horror|Mystery|Thriller,1977
8886,SSSSSSS,Horror|Sci-Fi,1973
8887,Whispers in the Dark,Thriller,1992
8888,Stealing Time (a.k.a. Rennie's Landing),Drama,2001
8889,"Legacy, The",Horror,1978
8890,"Alligator People, The",Horror,1959
8891,Hear No Evil,Thriller,1993
8892,Basket Case 3: The Progeny,Comedy|Horror,1992
8893,Basket Case 2,Comedy|Horror,1990
8894,Orca: The Killer Whale,Action|Drama|Horror|Thriller,1977
8895,AKA,Drama,2002
8896,I Married a Monster from Outer Space,Horror|Sci-Fi,1958
8897,"Trojan Women, The",Drama,1971
8898,"Robinson Crusoe (Adventures of Robinson Crusoe, The)",Adventure|Drama,1954
8899,Hardcore,Drama,1979
8900,Watermelon Man,Comedy|Drama,1970
8901,Flashpoint,Action|Adventure|Crime|Mystery|Thriller,1984
8902,Bug,Horror|Mystery|Sci-Fi,1975
8903,"Terror, The",Horror|Mystery,1963
8904,Jack-O,Horror,1995
8905,1492: Conquest of Paradise,Adventure|Drama,1992
8906,Cannibal Holocaust,Horror,1980
8907,Shark Tale,Animation|Children|Comedy,2004
8908,Ladder 49,Action|Drama|Thriller,2004
8909,Black Cloud,Drama,2004
8910,I Heart Huckabees,Comedy,2004
8911,Raise Your Voice,Romance,2004
8912,Taxi,Action|Comedy,2004
8913,Around the Bend,Drama,2004
8914,Primer,Drama|Sci-Fi,2004
8915,Stage Beauty,Drama,2004
8916,Shall We Dance?,Comedy|Romance,2004
8917,Team America: World Police,Action|Adventure|Animation|Comedy,2004
8918,Eulogy,Comedy|Crime|Drama,2004
8919,P.S.,Comedy|Drama|Fantasy|Romance,2004
8920,"Country Girl, The",Drama,1954
8921,"Rose Tattoo, The",Drama|Romance,1955
8922,Epidemic,Drama|Horror|Thriller,1988
8923,Tess,Drama|Romance,1979
8924,I Wanna Hold Your Hand,Comedy,1978
8925,Spinning Boris,Comedy|Drama,2003
8926,Circle of Iron,Action|Adventure|Fantasy|Mystery,1978
8927,Cannonball,Action|Comedy|Drama,1976
8928,"Fearless Vampire Killers, The",Comedy|Horror,1967
8929,Black Beauty,Children|Drama,1971
8930,"Five Obstructions, The (Fem benspænd, De)",Documentary,2003
8931,Born Rich,Documentary,2003
8932,It's Alive,Horror,1974
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le)",Comedy|Drama,1986
8934,Bebe's Kids,Animation|Children|Comedy,1992
8935,All I Want for Christmas,Children|Comedy,1991
8936,"Life and Nothing But (Vie et rien d'autre, La)",Drama,1989
8937,Friday Night Lights,Action|Drama,2004
8938,Tarnation,Documentary,2003
8939,"Final Cut, The",Sci-Fi|Thriller,2004
8940,Hair Show,Comedy|Romance,2004
8941,Riding the Bullet,Horror|Thriller,2004
8942,Spin,Children|Drama,2003
8943,Being Julia,Comedy|Drama,2004
8944,"Dust Factory, The",Adventure|Children|Romance,2004
8945,Thérèse: The Story of Saint Thérèse of Lisieux,Drama,2004
8946,Surviving Christmas,Comedy,2004
8947,"Grudge, The",Horror|Mystery|Thriller,2004
8948,Alfie,Comedy|Drama|Romance,2004
8949,Sideways,Comedy|Drama|Romance,2004
8950,"Machinist, The (Maquinista, El)",Mystery|Thriller,2004
8951,Vera Drake,Drama,2004
8952,Falling Angels,Drama,2003
8953,Stella Street,Comedy,2004
8954,Lightning in a Bottle,Documentary,2004
8955,Undertow,Crime|Drama|Thriller,2004
8956,Enduring Love,Drama,2004
8957,Saw,Horror|Mystery|Thriller,2004
8958,Ray,Drama,2004
8959,Birth,Drama|Mystery,2004
8960,Voices of Iraq,Documentary,2004
8961,"Incredibles, The",Action|Adventure|Animation|Children|Comedy,2004
8962,Fade to Black,Documentary,2004
8963,It's All About Love,Drama|Romance|Sci-Fi|Thriller,2003
8964,Callas Forever,Drama,2002
8965,"Polar Express, The",Adventure|Animation|Children|Fantasy|IMAX,2004
8966,Kinsey,Drama,2004
8967,Seed of Chucky (Child's Play 5),Comedy|Horror,2004
8968,After the Sunset,Action|Adventure|Comedy|Crime|Thriller,2004
8969,Bridget Jones: The Edge of Reason,Comedy|Drama|Romance,2004
8970,Finding Neverland,Drama,2004
8971,Veer Zaara,Drama|Musical|Romance,2004
8972,National Treasure,Action|Adventure|Drama|Mystery|Thriller,2004
8973,Bad Education (La mala educación),Drama|Thriller,2004
8974,"SpongeBob SquarePants Movie, The",Adventure|Animation|Children|Comedy,2004
8975,Fabled,Drama|Mystery|Thriller,2002
8976,San Antonio,Western,1945
8977,Alexander,Action|Adventure|Drama|War,2004
8978,Christmas with the Kranks,Children|Comedy,2004
8979,Guerrilla: The Taking of Patty Hearst,Documentary,2004
8980,Our Music (Notre musique),Drama,2004
8981,Closer,Drama|Romance,2004
8982,I Am David,Drama,2003
8983,House of Flying Daggers (Shi mian mai fu),Action|Drama|Romance,2004
8984,Ocean's Twelve,Action|Comedy|Crime|Thriller,2004
8985,Blade: Trinity,Action|Fantasy|Horror|Thriller,2004
8986,"Bellboy, The",Comedy,1960
8987,Bush's Brain,Documentary,2004
8988,Cinderfella,Comedy,1960
8989,Damn Yankees!,Comedy|Musical,1958
8990,"Delicate Delinquent, The",Comedy,1957
8991,"Disorderly Orderly, The",Comedy|Romance,1964
8992,"Errand Boy, The",Comedy,1961
8993,"Family Jewels, The",Comedy,1965
8994,"Ladies Man, The",Comedy,1961
8995,"Patsy, The",Comedy,1964
8996,Stateside,Drama,2004
8997,"Stooge, The",Comedy,1953
8998,That's Entertainment,Documentary,1974
8999,"That's Entertainment, Part II",Documentary,1976
9000,That's Entertainment! III,Documentary,1994
9001,"Wackiest Ship in the Army, The",Comedy|War,1960
9002,Alexander the Great,Drama,1956
9003,Conquest of Space,Sci-Fi,1955
9004,D.A.R.Y.L.,Adventure|Children|Sci-Fi,1985
9005,Fire in the Sky,Drama|Mystery|Sci-Fi,1993
9006,"Garden of Allah, The",Drama,1936
9007,I'll Be Seeing You,Drama,1944
9008,"Invisible Man Returns, The",Horror|Sci-Fi,1940
9009,"Last Minute, The",Drama|Mystery|Thriller,2001
9010,Love Me If You Dare (Jeux d'enfants),Drama|Romance,2003
9011,Portrait of Jennie,Drama|Fantasy|Mystery|Romance,1948
9012,Ruby Gentry,Drama,1952
9013,Secret Honor,Drama,1984
9014,Since You Went Away,Drama|War,1944
9015,"Slipping-Down Life, A",Drama|Romance,1999
9016,Splatter University,Horror,1984
9017,Twist,Drama,2003
9018,Control Room,Documentary|War,2004
9019,Celsius 41.11: The Temperature at Which the Brain... Begins to Die,Documentary,2004
25735,"Cheat, The",Drama,1915
25736,Dr. Jekyll and Mr. Hyde,Drama|Horror|Sci-Fi,1920
25737,"Golem, The (Golem, wie er in die Welt kam, Der)",Fantasy|Horror,1920
25738,"Last of the Mohicans, The",Adventure|Drama,1920
25739,"Idle Class, The",Comedy,1921
25741,"Phantom Carriage, The (Körkarlen)",Drama,1921
25742,Destiny (a.k.a. Between Two Worlds) (Der müde Tod),Fantasy,1921
25743,"Sheik, The",Adventure|Drama|Romance,1921
25744,Haxan: Witchcraft Through the Ages (a.k.a. The Witches),Documentary|Horror,1922
25745,"Man from Beyond, The",Mystery,1922
25746,"Hunchback of Notre Dame, The",Drama|Horror,1923
25747,Why Worry?,Adventure|Comedy|Romance,1923
25748,HE Who Gets Slapped,Drama|Thriller,1924
25749,"Marriage Circle, The",Comedy,1924
25750,Sherlock Jr.,Comedy|Fantasy|Romance,1924
25751,"Big Parade, The",Drama|Romance|War,1925
25752,"Freshman, The",Comedy,1925
25753,Greed,Drama,1924
25755,"Phantom of the Opera, The",Drama|Horror,1925
25757,"Jazz Singer, The",Drama|Musical|Romance,1927
25759,October,Drama|War,1928
25760,Old San Francisco,Drama|Romance,1927
25762,"Unknown, The (a.k.a. Alonzo the Armless)",Drama|Horror|Romance,1927
25763,"Pandora's Box (Büchse der Pandora, Die)",Drama,1929
25764,"Cameraman, The",Comedy|Drama|Romance,1928
25765,"Fall of the House of Usher, The (chute de la maison Usher, La)",Drama|Horror,1928
25766,"Crowd, The",Drama,1928
25767,"Man Who Laughs, The",Drama|Romance,1928
25768,Sadie Thompson,Drama,1928
25769,"Steamboat Bill, Jr.",Comedy|Romance,1928
25770,Applause,Drama|Musical,1929
25771,"Andalusian Dog, An (Chien andalou, Un)",Fantasy,1929
25773,Little Caesar,Crime|Drama,1931
25774,"Golden Age, The (Âge d'Or, L')",Comedy|Drama|Romance,1930
25775,"Champ, The",Drama,1931
25777,Monkey Business,Comedy,1931
25778,Night Nurse,Crime|Drama|Mystery|Thriller,1931
25782,Boudu Saved From Drowning (Boudu sauvé des eaux),Comedy,1932
25783,Doctor X,Horror|Thriller,1932
25785,"Land Without Bread (Hurdes, tierra sin pan, Las)",Documentary|Drama,1933
25786,"Old Dark House, The",Drama|Horror|Thriller,1932
25787,Rasputin and the Empress,Drama,1932
25788,Scarface,Crime|Drama,1932
25789,Shanghai Express,Adventure|Drama|Romance,1932
25792,"I Was Born, But... (a.k.a. Children of Tokyo) (Otona no miru ehon - Umarete wa mita keredo)",Comedy|Drama,1932
25793,Vampyr,Fantasy|Horror,1932
25794,What Price Hollywood?,Drama,1932
25795,Dinner at Eight,Comedy|Drama|Romance,1933
25796,"Ghoul, The",Drama|Horror,1933
25797,Gold Diggers of 1933,Musical,1933
25798,Island of Lost Souls,Adventure|Horror|Romance|Sci-Fi,1932
25800,Lady for a Day,Comedy,1933
25801,She Done Him Wrong,Comedy|Romance,1933
25802,"Son of Kong, The",Adventure|Comedy|Fantasy,1933
25803,"Vampire Bat, The",Horror,1933
25804,Wild Boys of the Road,Adventure|Drama|Romance,1933
25805,"Atalante, L'",Comedy|Drama|Romance,1934
25806,"Barretts of Wimpole Street, The (a.k.a. Forbidden Alliance)",Drama|Romance,1934
25807,"Black Cat, The",Adventure|Crime|Horror|Thriller,1934
25808,Imitation of Life,Drama|Romance,1934
25809,"Lawless Frontier, The",Romance|Western,1934
25810,"Lost Patrol, The",Adventure|Drama|War,1934
25811,"Merry Widow, The",Comedy|Musical|Romance,1934
25812,"Scarlet Pimpernel, The",Adventure|Comedy,1934
25814,Toni,Drama,1935
25816,Bonnie Scotland (Heroes of the Regiment),Comedy,1935
25818,"Informer, The",Crime|Drama,1935
25819,Mark of the Vampire,Horror|Mystery,1935
25820,"Raven, The",Horror,1935
25822,Werewolf of London,Drama|Fantasy|Horror|Sci-Fi,1935
25824,"Crime of Monsieur Lange, The (Le crime de Monsieur Lange)",Comedy|Crime|Drama,1936
25825,Fury,Drama|Film-Noir,1936
25826,Libeled Lady,Comedy|Romance,1936
25827,Mr. Deeds Goes to Town,Comedy|Romance,1936
25828,"Petrified Forest, The",Crime|Drama|Romance,1936
25829,Revolt of the Zombies,Horror|War,1936
25830,Show Boat,Comedy|Drama|Musical|Romance,1936
25831,These Three,Drama|Romance,1936
25832,Wife vs. Secretary,Comedy|Drama|Romance,1936
25833,Camille,Drama|Romance,1936
25834,Captains Courageous,Adventure|Drama,1937
25835,Dead End,Crime|Drama,1937
25837,Double Wedding,Comedy|Romance,1937
25839,Nothing Sacred,Comedy|Drama|Romance,1937
25840,"Prisoner of Zenda, The",Action|Adventure|Romance,1937
25841,Stage Door,Drama,1937
25842,Topper,Comedy|Fantasy|Romance,1937
25843,"Big Broadcast of 1938, The",Comedy|Musical|Romance,1938
25846,"Dawn Patrol, The",Drama|War,1938
25850,Holiday,Comedy|Drama|Romance,1938
25851,"Shopworn Angel, The",Drama|Romance|War,1938
25852,Gaslight,Mystery|Thriller,1940
25854,Intermezzo,Drama|Romance,1939
25855,"Roaring Twenties, The",Crime|Drama|Thriller,1939
25856,Wuthering Heights,Drama|Romance,1939
25858,"Story of the Late Chrysanthemums, The (Zangiku monogatari)",Drama,1939
25859,Abe Lincoln in Illinois,Drama,1940
25860,Boom Town,Adventure|Drama|Romance,1940
25861,Brother Orchid,Comedy|Crime|Drama|Romance,1940
25864,"Edison, the Man",Drama,1940
25865,"Letter, The",Drama|Film-Noir,1940
25866,"Sea Hawk, The",Action|Adventure|Romance,1940
25868,Ball of Fire,Comedy|Romance,1941
25869,"47 Ronin, The (Genroku Chûshingura)",Drama,1941
25870,Here Comes Mr. Jordan,Comedy|Fantasy|Romance,1941
25871,In the Navy,Comedy|Musical,1941
25872,It Started with Eve,Comedy|Musical|Romance,1941
25874,Never Give a Sucker an Even Break,Comedy|Musical,1941
25875,That Uncertain Feeling,Comedy,1941
25878,Across the Pacific,Action|Adventure|Romance|War,1942
25879,All Through the Night,Action|Comedy|Drama|Thriller|War,1941
25881,Gentleman Jim,Comedy|Drama|Romance,1942
25882,"Hard Way, The",Drama,1943
25884,My Favorite Blonde,Comedy|Romance|Thriller,1942
25885,"Prelude to War (Why We Fight, 1)",Documentary|War,1943
25886,Random Harvest,Drama|Romance,1942
25887,Tales of Manhattan,Comedy|Drama,1942
25888,Action in the North Atlantic,Action|War,1943
25890,"Guy Named Joe, A",Drama|Fantasy|Romance|War,1943
25891,Heaven Can Wait,Comedy|Fantasy|Romance,1943
25892,"Heavenly Body, The",Comedy|Romance,1944
25893,"Memphis Belle: A Story of a Flying Fortress, The",Documentary|War,1944
25894,Mr. Lucky,Comedy|Romance,1943
25897,Thousands Cheer,Comedy|Drama|Musical,1943
25898,Day of Wrath (Vredens dag),Drama,1943
25899,Cover Girl,Comedy|Musical,1944
25900,"Curse of the Cat People, The",Drama,1944
25901,"Henry V (Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France, The)",Drama|War,1944
25902,Torment (Hets),Drama,1944
25903,"Mask of Dimitrios, The",Crime|Drama|Film-Noir|Mystery,1944
25904,Ministry of Fear,Drama|Film-Noir|Thriller,1944
25905,"Miracle of Morgan's Creek, The",Comedy|Romance,1944
25906,Mr. Skeffington,Drama|Romance,1944
25907,Mrs. Parkington,Drama|Romance,1944
25908,Passage to Marseille,Adventure|Drama|War,1944
25910,"White Cliffs of Dover, The",Drama|Romance|War,1944
25911,"Woman in the Window, The",Crime|Film-Noir|Thriller,1944
25912,"Enchanted Cottage, The",Drama|Romance,1945
25913,Isle of the Dead,Horror|Thriller,1945
25914,"Ivan the Terrible, Part One (Ivan Groznyy I)",Drama,1944
25915,"Southerner, The",Drama,1945
25916,They Were Expendable,Drama|War,1945
25918,"Tree Grows in Brooklyn, A",Drama,1945
25919,"Beast with Five Fingers, The",Horror,1946
25920,"Blue Dahlia, The",Crime|Drama|Film-Noir|Mystery|Thriller,1946
25921,"Dark Mirror, The",Film-Noir|Thriller,1946
25922,Deception,Drama|Film-Noir|Thriller,1946
25923,Great Expectations,Drama,1946
25924,Humoresque,Drama|Romance,1946
25926,Shoeshine (Sciuscià),Drama,1946
25927,"Stranger, The",Drama|Film-Noir|Thriller,1946
25928,Mourning Becomes Electra,Drama,1947
25929,Nightmare Alley,Drama|Film-Noir,1947
25930,Odd Man Out,Crime|Drama|Film-Noir|Thriller,1947
25931,Road to Rio,Adventure|Comedy|Musical|Romance,1947
25932,"Two Mrs. Carrolls, The",Crime|Drama|Film-Noir|Thriller,1947
25934,3 Godfathers,Drama|Western,1948
25935,B.F.'s Daughter,Drama|Romance,1948
25936,"Babe Ruth Story, The",Drama,1948
25937,Easter Parade,Musical|Romance,1948
25938,Fort Apache,Western,1948
25940,"Lady from Shanghai, The",Drama|Film-Noir|Mystery,1947
25941,Letter from an Unknown Woman,Drama|Romance,1948
25942,Louisiana Story,Drama,1948
25943,"Naked City, The",Crime|Drama|Film-Noir|Mystery,1948
25944,"Pirate, The",Adventure|Comedy|Musical|Romance,1948
25945,They Live by Night,Crime|Film-Noir|Romance,1949
25946,"Three Musketeers, The",Action|Adventure|Drama|Romance,1948
25947,Unfaithfully Yours,Comedy,1948
25948,Yellow Sky,Crime|Western,1948
25950,"Barkleys of Broadway, The",Comedy|Musical,1949
25951,In the Good Old Summertime,Musical,1949
25952,"Letter to Three Wives, A",Comedy|Drama,1949
25954,Orpheus (Orphée),Drama|Fantasy|Romance,1950
25956,"Secret Garden, The",Children|Drama,1949
25957,"Story of Seabiscuit, The",Drama|Romance,1949
25959,Annie Get Your Gun,Comedy|Musical|Romance|Western,1950
25960,"Terrible Kids (Enfants terribles, Les) (Strange Ones, The)",Drama,1950
25961,"Gunfighter, The",Action|Western,1950
25962,King Solomon's Mines,Action|Adventure|Romance,1950
25963,"Young and the Damned, The (Olvidados, Los)",Crime|Drama,1950
25964,Scandal (Shubun),Drama,1950
25965,Summer Stock,Comedy|Musical|Romance,1950
25966,"Greatest Love, The (Europa '51)",Drama,1952
25970,Carbine Williams,Crime|Drama,1952
25971,Carrie,Drama|Romance,1952
25972,Clash by Night,Drama|Film-Noir,1952
25974,"Prisoner of Zenda, The",Adventure,1952
25975,"Life of Oharu, The (Saikaku ichidai onna)",Drama,1952
25976,Son of Paleface,Action|Comedy|Romance|Western,1952
25977,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,Comedy|Horror|Sci-Fi,1953
25979,Gun Fury,Action|Adventure|Crime|Western,1953
25980,Gate of Hell (Jigokumon),Drama|Romance,1953
25984,"Titfield Thunderbolt, The",Comedy,1953
